item_id,timestamp,target_value,Store_Size
3,2013-02-22,58274.1,16600
3,2013-02-23,66723.34,16600
3,2013-02-24,58034.54,16600
3,2013-02-25,55050.17,16600
3,2013-02-26,58523.35,16600
3,2013-02-27,58107.06,16600
3,2013-02-28,61363.08,16600
3,2013-03-01,69518.18,16600
3,2013-03-02,76836.9,16600
3,2013-03-03,59477.8,16600
3,2013-03-04,61155.53,16600
3,2013-03-05,61107.64,16600
3,2013-03-06,65922.66,16600
3,2013-03-07,63418.39,16600
3,2013-03-08,62938.81,16600
3,2013-03-09,81277.18,16600
3,2013-03-10,76565.97,16600
3,2013-03-11,64230.53,16600
3,2013-03-12,58069.21,16600
3,2013-03-13,60979.97,16600
3,2013-03-14,64185.41,16600
3,2013-03-15,69047.73,16600
3,2013-03-16,84690.55,16600
3,2013-03-17,77572.34,16600
3,2013-03-18,68967.47,16600
3,2013-03-19,62160.1,16600
3,2013-03-20,65149.46,16600
3,2013-03-21,61985.31,16600
3,2013-03-22,72582.73,16600
3,2013-03-23,80955.8,16600
3,2013-03-24,71930.35,16600
3,2013-03-25,68856.87,16600
3,2013-03-26,64065.44,16600
3,2013-03-27,64834.31,16600
3,2013-03-28,67340.29,16600
3,2013-03-29,81542.65,16600
3,2013-03-30,87037.76,16600
3,2013-03-31,50631.05,16600
3,2013-04-01,66607.65,16600
3,2013-04-02,67803.66,16600
3,2013-04-03,68802.67,16600
3,2013-04-04,63102.09,16600
3,2013-04-05,82858,16600
3,2013-04-06,82598.67,16600
3,2013-04-07,70117.68,16600
3,2013-04-08,63699.12,16600
3,2013-04-09,58046.38,16600
3,2013-04-10,58886.24,16600
3,2013-04-11,67957.15,16600
3,2013-04-12,70311.92,16600
3,2013-04-13,76182.34,16600
3,2013-04-14,70058.01,16600
3,2013-04-15,59243.62,16600
3,2013-04-16,59924,16600
3,2013-04-17,62021.02,16600
3,2013-04-18,58555.63,16600
3,2013-04-19,64189.68,16600
3,2013-04-20,76574.24,16600
3,2013-04-21,67064.03,16600
3,2013-04-22,62921.93,16600
3,2013-04-23,66413.08,16600
3,2013-04-24,62904.38,16600
3,2013-04-25,64470.56,16600
3,2013-04-26,69781.84,16600
3,2013-04-27,85927.11,16600
3,2013-04-28,69984.45,16600
3,2013-04-29,62477.34,16600
3,2013-04-30,64492.1,16600
3,2013-05-01,68368.16,16600
3,2013-05-02,64283.26,16600
3,2013-05-03,70145.69,16600
3,2013-05-04,82655.82,16600
3,2013-05-05,73402.19,16600
3,2013-05-06,66591.06,16600
3,2013-05-07,64538.65,16600
3,2013-05-08,69327.56,16600
3,2013-05-09,70187.25,16600
3,2013-05-10,72747.29,16600
3,2013-05-11,78930.16,16600
3,2013-05-12,63635.74,16600
3,2013-05-13,58602.47,16600
3,2013-05-14,63607.54,16600
3,2013-05-15,72120.93,16600
3,2013-05-16,70965.01,16600
3,2013-05-17,73580.07,16600
3,2013-05-18,83364.45,16600
3,2013-05-19,75064.36,16600
3,2013-05-20,68727.92,16600
3,2013-05-21,68190.42,16600
3,2013-05-22,68490.55,16600
3,2013-05-23,84484.14,16600
3,2013-05-24,78581.29,16600
3,2013-05-25,165062.35,16600
3,2013-05-26,117244.83,16600
3,2013-05-27,123290.09,16600
3,2013-05-28,68314.62,16600
3,2013-05-29,64102.24,16600
3,2013-05-30,67482.32,16600
3,2013-05-31,70852.18,16600
3,2013-06-01,78054.35,16600
3,2013-06-02,72322.3,16600
3,2013-06-03,69494.7,16600
3,2013-06-04,65807.12,16600
3,2013-06-05,72096.54,16600
3,2013-06-06,69816.27,16600
3,2013-06-07,72972.34,16600
3,2013-06-08,80809.16,16600
3,2013-06-09,73749.96,16600
3,2013-06-10,68530.35,16600
3,2013-06-11,69373.25,16600
3,2013-06-12,66153.99,16600
3,2013-06-13,69968.9,16600
3,2013-06-14,76912.31,16600
3,2013-06-15,84852.5,16600
3,2013-06-16,74240.01,16600
3,2013-06-17,64478.26,16600
3,2013-06-18,64636.22,16600
3,2013-06-19,65356.26,16600
3,2013-06-20,67511.52,16600
3,2013-06-21,72107.09,16600
3,2013-06-22,75674.52,16600
3,2013-06-23,65786.1,16600
3,2013-06-24,67193.7,16600
3,2013-06-25,67023.61,16600
3,2013-06-26,69840.95,16600
3,2013-06-27,65062.07,16600
3,2013-06-28,66426.44,16600
3,2013-06-29,74769.51,16600
3,2013-06-30,72036.48,16600
3,2013-07-01,66147,16600
3,2013-07-02,69382.91,16600
3,2013-07-03,64851.66,16600
3,2013-07-04,70074.22,16600
3,2013-07-05,72968.73,16600
3,2013-07-06,79056.64,16600
3,2013-07-07,72818.71,16600
3,2013-07-08,65477.46,16600
3,2013-07-09,69938.9,16600
3,2013-07-10,65244.37,16600
3,2013-07-11,69102.99,16600
3,2013-07-12,69372.3,16600
3,2013-07-13,73398.96,16600
3,2013-07-14,63598.7,16600
3,2013-07-15,74467.48,16600
3,2013-07-16,72295.1,16600
3,2013-07-17,65566.09,16600
3,2013-07-18,67734.24,16600
3,2013-07-19,72373.89,16600
3,2013-07-20,67236.78,16600
3,2013-07-21,69273.54,16600
3,2013-07-22,65551.3,16600
3,2013-07-23,63143.37,16600
3,2013-07-24,65896.89,16600
3,2013-07-25,66977.49,16600
3,2013-07-26,71362.71,16600
3,2013-07-27,81383.74,16600
3,2013-07-28,67381.28,16600
3,2013-07-29,66494.34,16600
3,2013-07-30,71960.31,16600
3,2013-07-31,63604.35,16600
3,2013-08-01,79538.98,16600
3,2013-08-02,71797.88,16600
3,2013-08-03,75154.85,16600
3,2013-08-04,67967.65,16600
3,2013-08-05,63299.99,16600
3,2013-08-06,61599.87,16600
3,2013-08-07,65284.41,16600
3,2013-08-08,67003.83,16600
3,2013-08-09,72726.47,16600
3,2013-08-10,77581.85,16600
3,2013-08-11,75064.22,16600
3,2013-08-12,62743.72,16600
3,2013-08-13,76058.14,16600
3,2013-08-14,67731.48,16600
3,2013-08-15,63873.29,16600
3,2013-08-16,70661.12,16600
3,2013-08-17,79587.19,16600
3,2013-08-18,63738.59,16600
3,2013-08-19,59980.63,16600
3,2013-08-20,56471.55,16600
3,2013-08-21,60623.93,16600
3,2013-08-22,61125.81,16600
3,2013-08-23,67111.39,16600
3,2013-08-24,71932.83,16600
3,2013-08-25,63981.37,16600
3,2013-08-26,62327.14,16600
3,2013-08-27,62937.86,16600
3,2013-08-28,70123.44,16600
3,2013-08-29,63454.67,16600
3,2013-08-30,69159.85,16600
3,2013-08-31,72748.2,16600
3,2013-09-01,66483.98,16600
3,2013-09-02,71732.26,16600
3,2013-09-03,60435.77,16600
3,2013-09-04,58206.86,16600
3,2013-09-05,57148.27,16600
3,2013-09-06,63994.26,16600
3,2013-09-07,73269.76,16600
3,2013-09-08,62630.36,16600
3,2013-09-09,64650.2,16600
3,2013-09-10,58937.93,16600
3,2013-09-11,112057.65,16600
3,2013-09-12,109145.5,16600
3,2013-09-13,132183.4,16600
3,2013-09-14,72935.02,16600
3,2013-09-15,65382.98,16600
3,2013-09-16,70282.44,16600
3,2013-09-17,59732.81,16600
3,2013-09-18,60340.11,16600
3,2013-09-19,59489.93,16600
3,2013-09-20,69745.66,16600
3,2013-09-21,79886.09,16600
3,2013-09-22,66468.86,16600
3,2013-09-23,61921.69,16600
3,2013-09-24,61410.01,16600
3,2013-09-25,60081.63,16600
3,2013-09-26,59368.87,16600
3,2013-09-27,69748.47,16600
3,2013-09-28,76220.57,16600
3,2013-09-29,63609.68,16600
3,2013-09-30,63705.68,16600
3,2013-10-01,57725.66,16600
3,2013-10-02,61237.5,16600
3,2013-10-03,71364.14,16600
3,2013-10-04,66924.85,16600
3,2013-10-05,78654.33,16600
3,2013-10-06,68364.83,16600
3,2013-10-07,61646.95,16600
3,2013-10-08,61759.31,16600
3,2013-10-09,64089.88,16600
3,2013-10-10,67220.85,16600
3,2013-10-11,65229.82,16600
3,2013-10-12,153157.8,16600
3,2013-10-13,134615.01,16600
3,2013-10-14,118107.99,16600
3,2013-10-15,58578.46,16600
3,2013-10-16,62187.25,16600
3,2013-10-17,64421.2,16600
3,2013-10-18,71273.79,16600
3,2013-10-19,74852.68,16600
3,2013-10-20,63450.82,16600
3,2013-10-21,66159.08,16600
3,2013-10-22,64456.96,16600
3,2013-10-23,70842.29,16600
3,2013-10-24,68528.78,16600
3,2013-10-25,83225.18,16600
3,2013-10-26,87639.26,16600
3,2013-10-27,69325.09,16600
3,2013-10-28,69213.82,16600
3,2013-10-29,68400.11,16600
3,2013-10-30,67933.85,16600
3,2013-10-31,69417.67,16600
3,2013-11-01,83221.09,16600
3,2013-11-02,95577.78,16600
3,2013-11-03,84224.71,16600
3,2013-11-04,78898.78,16600
3,2013-11-05,81935.79,16600
3,2013-11-06,75542.76,16600
3,2013-11-07,80902.97,16600
3,2013-11-08,88400.57,16600
3,2013-11-09,163346.92,16600
3,2013-11-10,170702.91,16600
3,2013-11-11,138709.85,16600
3,2013-11-12,89949.72,16600
3,2013-11-13,84621.46,16600
3,2013-11-14,80948,16600
3,2013-11-15,89352.36,16600
3,2013-11-16,107805.71,16600
3,2013-11-17,101132.09,16600
3,2013-11-18,92955.3,16600
3,2013-11-19,91097.7,16600
3,2013-11-20,92020.3,16600
3,2013-11-21,89373.33,16600
3,2013-11-22,96091.79,16600
3,2013-11-23,145590.16,16600
3,2013-11-24,110578.06,16600
3,2013-11-25,103382.88,16600
3,2013-11-26,98864.28,16600
3,2013-11-27,133727.22,16600
3,2013-11-28,136688.2,16600
3,2013-11-29,226529.61,16600
3,2013-11-30,137269.97,16600
3,2013-12-01,125016.98,16600
3,2013-12-02,108357.14,16600
3,2013-12-03,109340.07,16600
3,2013-12-04,113216.71,16600
3,2013-12-05,113916.35,16600
3,2013-12-06,118464.94,16600
3,2013-12-07,126523.19,16600
3,2013-12-08,126333.52,16600
3,2013-12-09,110769.16,16600
3,2013-12-10,112427.63,16600
3,2013-12-11,113320.32,16600
3,2013-12-12,114793.91,16600
3,2013-12-13,121303.44,16600
3,2013-12-14,165493.05,16600
3,2013-12-15,133322.72,16600
3,2013-12-16,113558.92,16600
3,2013-12-17,115976.46,16600
3,2013-12-18,125517.34,16600
3,2013-12-19,118739.11,16600
3,2013-12-20,126163.91,16600
3,2013-12-21,138549.51,16600
3,2013-12-22,152285.65,16600
3,2013-12-23,143132.3,16600
3,2013-12-24,116469.92,16600
3,2013-12-25,0,16600
3,2013-12-26,128296.25,16600
3,2013-12-27,114521.12,16600
3,2013-12-28,120338.81,16600
3,2013-12-29,113108.2,16600
3,2013-12-30,111178.51,16600
3,2013-12-31,102998.3,16600
3,2014-01-01,84242.11,16600
3,2014-01-02,96257.78,16600
3,2014-01-03,96511.41,16600
3,2014-01-04,98818.06,16600
3,2014-01-05,82972.41,16600
3,2014-01-06,82536.48,16600
3,2014-01-07,79465.94,16600
3,2014-01-08,78718.28,16600
3,2014-01-09,82100.59,16600
3,2014-01-10,86452.01,16600
3,2014-01-11,88560.05,16600
3,2014-01-12,83503.2,16600
3,2014-01-13,77287.38,16600
3,2014-01-14,77433.41,16600
3,2014-01-15,75227.27,16600
3,2014-01-16,72066.06,16600
3,2014-01-17,75546.56,16600
3,2014-01-18,149037.29,16600
3,2014-01-19,101475.16,16600
3,2014-01-20,106027.42,16600
3,2014-01-21,64670.93,16600
3,2014-01-22,62842.81,16600
3,2014-01-23,57052.89,16600
3,2014-01-24,60388.08,16600
3,2014-01-25,69636.39,16600
3,2014-01-26,62708.86,16600
3,2014-01-27,52057.66,16600
3,2014-01-28,56964.45,16600
3,2014-01-29,53611.09,16600
3,2014-01-30,48677.63,16600
3,2014-01-31,54622.08,16600
3,2014-02-01,65796.42,16600
3,2014-02-02,51292.64,16600
3,2014-02-03,52334.59,16600
3,2014-02-04,51612.51,16600
3,2014-02-05,48824.61,16600
3,2014-02-06,47400.08,16600
3,2014-02-07,57986.95,16600
3,2014-02-08,67282.76,16600
3,2014-02-09,61803.57,16600
3,2014-02-10,49576.45,16600
3,2014-02-11,53339.49,16600
3,2014-02-12,51879.26,16600
3,2014-02-13,61072.41,16600
3,2014-02-14,65069.53,16600
3,2014-02-15,134049.22,16600
3,2014-02-16,109268.94,16600
3,2014-02-17,93896.68,16600
3,2014-02-18,51498.1,16600
3,2014-02-19,58531.1,16600
3,2014-02-20,53151.2,16600
3,2014-02-21,53991.63,16600
3,2014-02-22,61800.01,16600
3,2014-02-23,55846.28,16600
3,2014-02-24,51486.22,16600
3,2014-02-25,51599.67,16600
3,2014-02-26,54959.68,16600
3,2014-02-27,50999.6,16600
3,2014-02-28,59203.73,16600
3,2014-03-01,67652.69,16600
3,2014-03-02,61698.97,16600
3,2014-03-03,57424.3,16600
3,2014-03-04,52745.32,16600
3,2014-03-05,58279.75,16600
3,2014-03-06,54912.66,16600
3,2014-03-07,60152.19,16600
3,2014-03-08,69637.01,16600
3,2014-03-09,60826.82,16600
3,2014-03-10,59806.27,16600
3,2014-03-11,55814.81,16600
3,2014-03-12,57872.21,16600
3,2014-03-13,55224.63,16600
3,2014-03-14,66188.6,16600
3,2014-03-15,76214.58,16600
3,2014-03-16,69251.2,16600
3,2014-03-17,58222.88,16600
3,2014-03-18,56919.85,16600
3,2014-03-19,58368,16600
3,2014-03-20,62591.18,16600
3,2014-03-21,66426.73,16600
3,2014-03-22,77540.34,16600
3,2014-03-23,57446.93,16600
3,2014-03-24,58321.03,16600
3,2014-03-25,56165.81,16600
3,2014-03-26,59500.2,16600
3,2014-03-27,55931.4,16600
3,2014-03-28,83855.16,16600
3,2014-03-29,90948.11,16600
3,2014-03-30,67764.62,16600
3,2014-03-31,66475.85,16600
3,2014-04-01,57560.91,16600
3,2014-04-02,62683.19,16600
3,2014-04-03,58748.35,16600
3,2014-04-04,61708.86,16600
3,2014-04-05,82000.88,16600
3,2014-04-06,63457.24,16600
3,2014-04-07,59253.47,16600
3,2014-04-08,61992.44,16600
3,2014-04-09,67641.75,16600
3,2014-04-10,61128.66,16600
3,2014-04-11,67093.56,16600
3,2014-04-12,70531.08,16600
3,2014-04-13,65173.29,16600
3,2014-04-14,65663.04,16600
3,2014-04-15,63468.41,16600
3,2014-04-16,60011.54,16600
3,2014-04-17,63466.75,16600
3,2014-04-18,98831.05,16600
3,2014-04-19,85019.59,16600
3,2014-04-20,49748.34,16600
3,2014-04-21,70543.77,16600
3,2014-04-22,64073.62,16600
3,2014-04-23,64468.47,16600
3,2014-04-24,65699.37,16600
3,2014-04-25,76398.4,16600
3,2014-04-26,86013.03,16600
3,2014-04-27,73753.01,16600
3,2014-04-28,64458.38,16600
3,2014-04-29,63505.02,16600
3,2014-04-30,60692.59,16600
3,2014-05-01,67113.72,16600
3,2014-05-02,71410.74,16600
3,2014-05-03,74366.44,16600
3,2014-05-04,64337.94,16600
3,2014-05-05,58603.61,16600
3,2014-05-06,59501.15,16600
3,2014-05-07,58685.01,16600
3,2014-05-08,63792.36,16600
3,2014-05-09,72709.83,16600
3,2014-05-10,81358.21,16600
3,2014-05-11,69413.62,16600
3,2014-05-12,61616.09,16600
3,2014-05-13,60490.88,16600
3,2014-05-14,59183.66,16600
3,2014-05-15,65802.84,16600
3,2014-05-16,69177.64,16600
3,2014-05-17,75852.49,16600
3,2014-05-18,67616.17,16600
3,2014-05-19,61481.57,16600
3,2014-05-20,63312.64,16600
3,2014-05-21,68406.87,16600
3,2014-05-22,62661.79,16600
3,2014-05-23,68136.22,16600
3,2014-05-24,140303.6,16600
3,2014-05-25,130434.73,16600
3,2014-05-26,129212.53,16600
3,2014-05-27,55187.58,16600
3,2014-05-28,65249.41,16600
3,2014-05-29,60883.07,16600
3,2014-05-30,62495.79,16600
3,2014-05-31,68049.82,16600
3,2014-06-01,65576.31,16600
3,2014-06-02,61510.81,16600
3,2014-06-03,61786.27,16600
3,2014-06-04,58320.31,16600
3,2014-06-05,59632.53,16600
3,2014-06-06,64109.14,16600
3,2014-06-07,68545.14,16600
3,2014-06-08,62865.58,16600
3,2014-06-09,57443.84,16600
3,2014-06-10,59014.34,16600
3,2014-06-11,65799.03,16600
3,2014-06-12,61587.27,16600
3,2014-06-13,69950.41,16600
3,2014-06-14,73273.38,16600
10,2012-07-01,73917.95,19300
10,2012-07-02,75981.42,19300
10,2012-07-03,71998.6,19300
10,2012-07-04,75558.09,19300
10,2012-07-05,73558.56,19300
10,2012-07-06,81882.87,19300
10,2012-07-07,83528.86,19300
10,2012-07-08,75182.62,19300
10,2012-07-09,71384.36,19300
10,2012-07-10,70618.61,19300
10,2012-07-11,80184.43,19300
10,2012-07-12,78301.44,19300
10,2012-07-13,76506.58,19300
10,2012-07-14,78894.57,19300
10,2012-07-15,71297,19300
10,2012-07-16,74512.19,19300
10,2012-07-17,64014.01,19300
10,2012-07-18,73026.99,19300
10,2012-07-19,79760.39,19300
10,2012-07-20,73780.69,19300
10,2012-07-21,83689,19300
10,2012-07-22,80424.08,19300
10,2012-07-23,70298.5,19300
10,2012-07-24,72467.68,19300
10,2012-07-25,79160.85,19300
10,2012-07-26,70777.03,19300
10,2012-07-27,82954.69,19300
10,2012-07-28,94602.26,19300
10,2012-07-29,76145.58,19300
10,2012-07-30,82338.9,19300
10,2012-07-31,70514.17,19300
10,2012-08-01,75926.77,19300
10,2012-08-02,74730.17,19300
10,2012-08-03,77556.57,19300
10,2012-08-04,86890.26,19300
10,2012-08-05,83032.21,19300
10,2012-08-06,72061.2,19300
10,2012-08-07,68037.88,19300
10,2012-08-08,69360.13,19300
10,2012-08-09,70526.55,19300
10,2012-08-10,76745.62,19300
10,2012-08-11,89945.97,19300
10,2012-08-12,77578.56,19300
10,2012-08-13,74245.63,19300
10,2012-08-14,69048.04,19300
10,2012-08-15,70863.4,19300
10,2012-08-16,98623.93,19300
10,2012-08-17,78507.66,19300
10,2012-08-18,78620.6,19300
10,2012-08-19,73930.66,19300
10,2012-08-20,68534.48,19300
10,2012-08-21,70278.34,19300
10,2012-08-22,69524.24,19300
10,2012-08-23,76657.98,19300
10,2012-08-24,78367.41,19300
10,2012-08-25,89030.31,19300
10,2012-08-26,72613.44,19300
10,2012-08-27,72484.14,19300
10,2012-08-28,74515.5,19300
10,2012-08-29,70360.34,19300
10,2012-08-30,73165.24,19300
10,2012-08-31,80612.4,19300
10,2012-09-01,86786.76,19300
10,2012-09-02,86061.9,19300
10,2012-09-03,84874.37,19300
10,2012-09-04,65462.08,19300
10,2012-09-05,66965.46,19300
10,2012-09-06,73303.55,19300
10,2012-09-07,72543.82,19300
10,2012-09-08,82830.25,19300
10,2012-09-09,77976.25,19300
10,2012-09-10,105415.13,19300
10,2012-09-11,131831.36,19300
10,2012-09-12,110024.06,19300
10,2012-09-13,71608.21,19300
10,2012-09-14,71650.37,19300
10,2012-09-15,89199.95,19300
10,2012-09-16,74891.47,19300
10,2012-09-17,72080.16,19300
10,2012-09-18,71299.71,19300
10,2012-09-19,66712.21,19300
10,2012-09-20,70436.04,19300
10,2012-09-21,75793.87,19300
10,2012-09-22,87601.14,19300
10,2012-09-23,72941.01,19300
10,2012-09-24,65513.91,19300
10,2012-09-25,71747.68,19300
10,2012-09-26,68521.05,19300
10,2012-09-27,67964.5,19300
10,2012-09-28,76528.13,19300
10,2012-09-29,87386.69,19300
10,2012-09-30,74874.17,19300
10,2012-10-01,65216.29,19300
10,2012-10-02,74464.66,19300
10,2012-10-03,71999.87,19300
10,2012-10-04,71431.77,19300
10,2012-10-05,77732.46,19300
10,2012-10-06,208926.76,19300
10,2012-10-07,135070.75,19300
10,2012-10-08,110662.72,19300
10,2012-10-09,65901.54,19300
10,2012-10-10,65964.36,19300
10,2012-10-11,73811.86,19300
10,2012-10-12,78785.54,19300
10,2012-10-13,98685.37,19300
10,2012-10-14,83857.92,19300
10,2012-10-15,71082.77,19300
10,2012-10-16,75257.66,19300
10,2012-10-17,76456.18,19300
10,2012-10-18,74311.16,19300
10,2012-10-19,85555.53,19300
10,2012-10-20,107311.16,19300
10,2012-10-21,101960.18,19300
10,2012-10-22,75060.78,19300
10,2012-10-23,79568.21,19300
10,2012-10-24,78544.57,19300
10,2012-10-25,90342.66,19300
10,2012-10-26,89792.53,19300
10,2012-10-27,95185.83,19300
10,2012-10-28,91058.46,19300
10,2012-10-29,82130.47,19300
10,2012-10-30,79580.97,19300
10,2012-10-31,87892.57,19300
10,2012-11-01,90032.51,19300
10,2012-11-02,68169.06,19300
10,2012-11-03,107357.58,19300
10,2012-11-04,101371.03,19300
10,2012-11-05,86928.5,19300
10,2012-11-06,86222.64,19300
10,2012-11-07,86704.65,19300
10,2012-11-08,90468.04,19300
10,2012-11-09,103401.34,19300
10,2012-11-10,213189.23,19300
10,2012-11-11,159533.54,19300
10,2012-11-12,170946.33,19300
10,2012-11-13,89281.34,19300
10,2012-11-14,88025.85,19300
10,2012-11-15,90815.44,19300
10,2012-11-16,102895.85,19300
10,2012-11-17,163514.54,19300
10,2012-11-18,116597.99,19300
10,2012-11-19,103520.7,19300
10,2012-11-20,96997.16,19300
10,2012-11-21,114389.04,19300
10,2012-11-22,103411.95,19300
10,2012-11-23,312161.39,19300
10,2012-11-24,136269.5,19300
10,2012-11-25,127410.25,19300
10,2012-11-26,105479.89,19300
10,2012-11-27,95509.81,19300
10,2012-11-28,115943.09,19300
10,2012-11-29,122901.72,19300
10,2012-11-30,129356.51,19300
10,2012-12-01,149976.4,19300
10,2012-12-02,149983.19,19300
10,2012-12-03,121149.4,19300
10,2012-12-04,123954.03,19300
10,2012-12-05,127959.72,19300
10,2012-12-06,128913.07,19300
10,2012-12-07,146341.2,19300
10,2012-12-08,145350.22,19300
10,2012-12-09,147926.08,19300
10,2012-12-10,128713.15,19300
10,2012-12-11,142987.87,19300
10,2012-12-12,128556.17,19300
10,2012-12-13,144370.57,19300
10,2012-12-14,140455.77,19300
10,2012-12-15,164463.3,19300
10,2012-12-16,153132.68,19300
10,2012-12-17,140315.2,19300
10,2012-12-18,134027.28,19300
10,2012-12-19,144595.85,19300
10,2012-12-20,149774.21,19300
10,2012-12-21,150714.8,19300
10,2012-12-22,178607,19300
10,2012-12-23,164688.47,19300
10,2012-12-24,129607.71,19300
10,2012-12-25,0,19300
10,2012-12-26,148677.58,19300
10,2012-12-27,124945.45,19300
10,2012-12-28,137232.8,19300
10,2012-12-29,135171.49,19300
10,2012-12-30,131392.51,19300
10,2012-12-31,131353,19300
10,2013-01-01,101256.87,19300
10,2013-01-02,109590.24,19300
10,2013-01-03,109881.55,19300
10,2013-01-04,118034.84,19300
10,2013-01-05,118851.26,19300
10,2013-01-06,104825.92,19300
10,2013-01-07,103735.59,19300
10,2013-01-08,96515.15,19300
10,2013-01-09,97444.47,19300
10,2013-01-10,95435.82,19300
10,2013-01-11,105631.07,19300
10,2013-01-12,105798.11,19300
10,2013-01-13,101649.69,19300
10,2013-01-14,92940.46,19300
10,2013-01-15,97994.44,19300
10,2013-01-16,93074.35,19300
10,2013-01-17,96957.71,19300
10,2013-01-18,95713.76,19300
10,2013-01-19,182090.18,19300
10,2013-01-20,135150.6,19300
10,2013-01-21,119487.11,19300
10,2013-01-22,73788.48,19300
10,2013-01-23,74942.03,19300
10,2013-01-24,73564.69,19300
10,2013-01-25,73926.35,19300
10,2013-01-26,84709.54,19300
10,2013-01-27,75693.08,19300
10,2013-01-28,60793.08,19300
10,2013-01-29,64337.87,19300
10,2013-01-30,63189.24,19300
10,2013-01-31,65888.44,19300
10,2013-02-01,77989.57,19300
10,2013-02-02,80293.79,19300
10,2013-02-03,66613.52,19300
10,2013-02-04,61208.28,19300
10,2013-02-05,65247.4,19300
10,2013-02-06,62634.46,19300
10,2013-02-07,60217.74,19300
10,2013-02-08,81534.53,19300
10,2013-02-09,85298.47,19300
10,2013-02-10,74278.01,19300
10,2013-02-11,64438.83,19300
10,2013-02-12,70640.88,19300
10,2013-02-13,70223.02,19300
10,2013-02-14,73594.59,19300
10,2013-02-15,73771.69,19300
10,2013-02-16,203121.13,19300
10,2013-02-17,155563.93,19300
10,2013-02-18,139724.39,19300
10,2013-02-19,62814.93,19300
10,2013-02-20,60011.41,19300
10,2013-02-21,60435.9,19300
10,2013-02-22,67720.54,19300
10,2013-02-23,77539.44,19300
10,2013-02-24,67442.16,19300
10,2013-02-25,63974.01,19300
10,2013-02-26,68010.2,19300
10,2013-02-27,67526.42,19300
10,2013-02-28,71310.26,19300
10,2013-03-01,80787.34,19300
10,2013-03-02,89292.45,19300
10,2013-03-03,69119.37,19300
10,2013-03-04,71069.06,19300
10,2013-03-05,71013.42,19300
10,2013-03-06,76608.97,19300
10,2013-03-07,73698.75,19300
10,2013-03-08,73141.42,19300
10,2013-03-09,94452.52,19300
10,2013-03-10,88977.6,19300
10,2013-03-11,74642.54,19300
10,2013-03-12,67482.44,19300
10,2013-03-13,70865.06,19300
10,2013-03-14,74590.1,19300
10,2013-03-15,80240.63,19300
10,2013-03-16,98419.2,19300
10,2013-03-17,90147.11,19300
10,2013-03-18,80147.35,19300
10,2013-03-19,72236.48,19300
10,2013-03-20,75710.43,19300
10,2013-03-21,72033.35,19300
10,2013-03-22,84348.66,19300
10,2013-03-23,94079.04,19300
10,2013-03-24,83590.53,19300
10,2013-03-25,80018.83,19300
10,2013-03-26,74450.68,19300
10,2013-03-27,75344.19,19300
10,2013-03-28,78256.4,19300
10,2013-03-29,94761.02,19300
10,2013-03-30,101146.91,19300
10,2013-03-31,58838.53,19300
10,2013-04-01,77405,19300
10,2013-04-02,78794.88,19300
10,2013-04-03,79955.83,19300
10,2013-04-04,73331.18,19300
10,2013-04-05,96289.59,19300
10,2013-04-06,95988.22,19300
10,2013-04-07,81484.02,19300
10,2013-04-08,74024.98,19300
10,2013-04-09,67455.92,19300
10,2013-04-10,68431.92,19300
10,2013-04-11,78973.25,19300
10,2013-04-12,81709.75,19300
10,2013-04-13,88531.78,19300
10,2013-04-14,81414.67,19300
10,2013-04-15,68847.23,19300
10,2013-04-16,69637.91,19300
10,2013-04-17,72074.85,19300
10,2013-04-18,68047.72,19300
10,2013-04-19,74595.07,19300
10,2013-04-20,88987.21,19300
10,2013-04-21,77935.36,19300
10,2013-04-22,73121.81,19300
10,2013-04-23,77178.89,19300
10,2013-04-24,73101.42,19300
10,2013-04-25,74921.47,19300
10,2013-04-26,81093.74,19300
10,2013-04-27,99856.21,19300
10,2013-04-28,81329.19,19300
10,2013-04-29,72605.15,19300
10,2013-04-30,74946.51,19300
10,2013-05-01,79450.89,19300
10,2013-05-02,74703.82,19300
10,2013-05-03,81516.57,19300
10,2013-05-04,96054.64,19300
10,2013-05-05,85300.96,19300
10,2013-05-06,77385.72,19300
10,2013-05-07,75000.6,19300
10,2013-05-08,80565.82,19300
10,2013-05-09,81564.86,19300
10,2013-05-10,84539.9,19300
10,2013-05-11,91725.03,19300
10,2013-05-12,73951.33,19300
10,2013-05-13,68102.15,19300
10,2013-05-14,73918.56,19300
10,2013-05-15,83812,19300
10,2013-05-16,82468.7,19300
10,2013-05-17,85507.67,19300
10,2013-05-18,96878.14,19300
10,2013-05-19,87232.58,19300
10,2013-05-20,79868.97,19300
10,2013-05-21,79244.34,19300
10,2013-05-22,79593.13,19300
10,2013-05-23,98179.33,19300
10,2013-05-24,91319.61,19300
10,2013-05-25,191819.57,19300
10,2013-05-26,136250.66,19300
10,2013-05-27,143275.87,19300
10,2013-05-28,79388.67,19300
10,2013-05-29,74493.45,19300
10,2013-05-30,78421.46,19300
10,2013-05-31,82337.58,19300
10,2013-06-01,90707.25,19300
10,2013-06-02,84046.01,19300
10,2013-06-03,80760.04,19300
10,2013-06-04,76474.69,19300
10,2013-06-05,83783.65,19300
10,2013-06-06,81133.75,19300
10,2013-06-07,84801.43,19300
10,2013-06-08,93908.62,19300
10,2013-06-09,85705.11,19300
10,2013-06-10,79639.38,19300
10,2013-06-11,80618.92,19300
